Job Title,Job Ratings,time,JobStatus,Pros,Cons
Accountant,5.0,"Oct 21, 2022","Current employee, more than 3 years",Very Good at Offering Support for Employees.,No cons that i can think of.
Anonymous employee,3.0,"Jul 18, 2015",Former employee,"Unity of purpose, collegial atmosphere, young staff, technology-oriented, unparalleled experiences.",Low(er) than market salary and medical cover.
Relationship officer,2.0,"Jan 30, 2016",Current employee,Clearly defined targets to achieve for employees.,"Work place pressure, job insecurity, poor remuneration, red-tape."
Teller intern,3.0,"Apr 29, 2016","Former employee, less than 1 year","Good colleagues
Exposure to meaningful projects","Slow promotion
Salary not so competitive for low level employees."
Relationship officer,3.0,"May 4, 2016","Former employee, less than 1 year",good exposure to working in a high pressure environment.,Very quick turn around times needed
Relationship officer,3.0,"May 19, 2017","Current employee, more than 3 years",Great team work culture and organisational culture.,Not represented at the Kenya bankers association for employee welfare protection.
Relationship officer,4.0,"Mar 8, 2019","Former employee, more than 1 year",Great environment to acquire skills,Nurturing growth takes too much time
It project manager,4.0,"Mar 17, 2019","Current employee, more than 5 years",Very healthy project management environment,"None so far , very nice place to start up as a pm"
Relationship officer,4.0,"Sep 15, 2020",Former employee,It is a good company with very supportive and warm colleagues,The tasks can be repetitive and monotonous
Civil engineer,4.0,"Oct 21, 2020",Former employee,its a good place to work,no realy bad sentiments about this employer.
Customer relationship officer,2.0,"Nov 6, 2020","Former employee, less than 1 year","Bust, dynamic, modern tech, good environment to learn",Hard to grow in this company
Relationship officer,4.0,"Feb 19, 2021",Former employee,Interaction with customers is great,Work schedule is tight that you have to be there
Relationship officer,4.0,"Apr 7, 2021","Former employee, more than 1 year",great training and adherence to work ethics,work load is a bit heavy
Relationship officer,4.0,"Jun 11, 2021","Current employee, more than 5 years",there is Access to staff loans,A lot of work load and a lot of pressure
Relationship manager,4.0,"Sep 2, 2021","Former employee, less than 1 year",Fair and innovative giving more skills,Source the low paying staff high school dropouts
It officer,3.0,"Oct 17, 2021","Former employee, more than 3 years",Fast paced environment. Lots of projects and opportunities to learn.,Benefits not at par with similar institutions.
Relationship officer,3.0,"Mar 13, 2022","Former employee, more than 1 year",A competitive environment that fosters good customer relations,Too much workload that does match compensation given
Payments supervisor,3.0,"Mar 24, 2022","Current employee, more than 5 years","Wide network
Multinational
Helping the needy in the society","Bureaucracy
Poor system
Low pay
No work life balance"
Aml compliance analyst,3.0,"Mar 30, 2022","Current employee, more than 8 years",Vast experience because of a huge portfolio,Growth level is a bit slow because of many employees
Senior data engineer,4.0,"Jun 27, 2022","Current employee, more than 1 year",Get to enjoy being in fast paced environment,None I can think of at the moment
Credit officer,3.0,"Jul 8, 2022","Current employee, more than 3 years",very vibrant and dynamic working environment with lots of potential growth opportunities,Long working hours with low pay
Anonymous employee,4.0,"Jul 28, 2022","Former employee, less than 1 year",The company has intentions to be digitally innovative.,Could be better organized in terms of project delivery.
Legal,3.0,"Oct 5, 2022",Former employee,Company enlighten me in areas of client engagement,The work environment was not conducive for growth and development
Senior manager,4.0,"Nov 1, 2022","Current employee, more than 3 years",This is a good place to work at.,Sometimes the culture can be tricky for new comers
Relationship officer,4.0,"Jul 31, 2014","Former employee, more than 1 year","good working environment ,good remunaration","long working hours ,limited socio"
Manager,4.0,"Jul 4, 2016","Current employee, more than 10 years",Staff and Working Environmnet is Friendly,Salary Reviews are not very good
Relationship officer,4.0,"Apr 30, 2019",Current employee,The people are chilled out and very smart,The work is monotonous and long working hours
Credit officer,3.0,"Jan 6, 2020","Former employee, more than 1 year","Busy environment to work
Team work
Employee morale
Health insurance","Low Salary, 
High pressure, 
less employee benefits"
Intern,5.0,"Aug 7, 2020","Former employee, more than 1 year",There is great support among employees,Long work hours but the experience is worth it.
Relationship officer,3.0,"Sep 2, 2020","Former employee, more than 1 year","Good work experience
Free banking services","Poor remuneration
Long working hours
Classroom Mentality"
Relationship officer,5.0,"May 25, 2021",Former employee,growth opportunities are high and expansion,It is a good place to work and learn
Relationship officer,4.0,"Sep 13, 2021","Former employee, less than 1 year",Very many opportunities for growth,A lot of work and long working hours
Senior internal auditor,4.0,"Oct 12, 2021","Former employee, more than 5 years","Multicultural environment. 
Wider room to experience different areas/products.",Lower pay compared to peers.
Customer relationship officer,4.0,"Nov 6, 2021",Former employee,"Excellent service and customer care service
Professionalism",Room for improvement on training
Software test engineer,4.0,"Jan 19, 2022",Current employee,Nice people to work with especially for junior staff,Inability to climb up the ladder
Senior manager,5.0,"Feb 11, 2022",Current employee,great place to work at,work under high pressure most
Senior media buyer,3.0,"Feb 16, 2022",Current employee,"Loan interests for staff is low
Diverse learning opportunities",Strict dress code and overall look for employees
Relationship banker,5.0,"Mar 19, 2022",Current employee,"Diversity, professional, integrity, and Equity","Diversity, empowerment, experience, equality and enhanced"
Merchant acquisition specialist,2.0,"May 9, 2022","Former employee, more than 8 years",Good in getting experience especially for entrants to the banking sector.,"Poor remuneration, not good for long-term employment."
Relationship officer credit,5.0,"Jul 25, 2022","Current employee, more than 3 years",The best company i have worked with soo far,None ..i love everything about equity
Teller,3.0,"Jul 13, 2018","Former employee, more than 1 year",Get to meet and interact with new people every  day.,The sheer monotony of the job
Relationship banker,2.0,"Jan 21, 2019","Former employee, more than 1 year",there is a lot of growth opportunity,there are long working hours
Noc engineer,3.0,"Jan 22, 2019","Former employee, more than 3 years","Low interest on loans, junior officer management barrier","High retrenchment rates,  IT officers wear suits"
Finance intern,4.0,"Jun 28, 2020","Former employee, more than 1 year",Working in different departments in the bank,Long working hours from Monday to Saturday
Bank teller,2.0,"Oct 4, 2020","Former employee, less than 1 year",None that I can even think of at the moment,Overworking without any salary increment
Relationship banker,3.0,"Dec 22, 2020","Former employee, more than 1 year",Good work experience and networking,Work overload and crazy targets and low pay
Intern,4.0,"May 6, 2021",Former employee,Pay is good for an intern,None because there is good exposure for a young intern
Software engineer,3.0,"Jan 5, 2022","Current employee, more than 1 year","agile
good compensation
leave days
working with best engineers
working remotely","long approval processes
communication
work-life balance
long working hours sometimes
lengthy approval process"
Big data engineer,5.0,"Jan 20, 2022","Current employee, more than 8 years",The best company to work for in East Africa,Equity bank has no cons
Test engineer,5.0,"Jan 22, 2022","Current employee, more than 3 years",Great working environment and people.,Non experienced so far. Maybe pressure
Call center representative,3.0,"Jan 27, 2022",Current employee,Nothing good about the entry level position,Workload No family time. Boring environmentNot recommendable
Relationship officer,5.0,"Feb 8, 2022",Current employee,Great and friendly work environment,The work load is quite a lot but manageable
Anonymous employee,2.0,"Feb 18, 2022","Former employee, more than 5 years","Truckloads of work experiences
Workforce diversity",Underpaid overworked. You work Saturdays too
Finance intern,5.0,"Apr 8, 2022",Former employee,Good Working Experience and conducive environment,One needs to  be adaptive to new challenges
Account manager,4.0,"May 23, 2022","Former employee, more than 1 year",Too much time for me,Good experience for the company
Finance,5.0,"Jun 8, 2022",Former employee,"Awesome, great, amazing, flexible, adaptable",There were no cons while working with previous employer
Account manager,4.0,"Jul 11, 2022",Current employee,Good and very accommodating..great experience,None that I know of for now
Kyc officer,5.0,"Jul 19, 2022","Current employee, more than 3 years",Good benefits come with the job,No so many cons but I’d say Saturday work
Software engineer,4.0,"Nov 5, 2022",Current employee,service delivery at the company is superb.,poor customer relationship management at the premises
Anonymous employee,5.0,"Sep 10, 2018","Former employee, more than 1 year",A conducive learning environment for starters.,The slow growth rate for employment positions.
Anonymous employee,3.0,"Sep 15, 2018",Current employee,Exposed to alot to learn,Staff mentorship is not.given priority
Relationship officer,2.0,"Jun 12, 2019",Current employee,So much to learn from department to department,"Poor salary
Poor management
Bad working conditions
No avenues for growth"
Officer,4.0,"Aug 13, 2020","Current employee, more than 3 years",Good culture and flexible time,Promotion takes a bit longer than it should
Market research intern,4.0,"Sep 2, 2020","Former employee, less than 1 year",Good relationship with employees. It's like a community.,I loved my experience with them.
Relationship officer,3.0,"Oct 1, 2020","Former employee, more than 5 years",Employed on a permanent basid,Too much work related pressure
Credit officer,3.0,"Dec 1, 2020",Former employee,Respectable industry and good place to learn business skills,Continuous staff downsizing amidst growing expectations
Anonymous employee,3.0,"Feb 2, 2021","Current employee, more than 1 year",Has challenges that will enable to grow career wise,There is little life work balance
Relationships officer,4.0,"Feb 25, 2021",Former employee,Structured mentorship program fostered career growth,The internship could be more structured
Relationship officer,3.0,"Apr 5, 2021",Former employee,"Flexible shifts
Opportunity to move to other departments","Strict Dress Code
Strict Schedules and work environment"
Sales associate/cashier,5.0,"Apr 18, 2021","Former employee, more than 1 year",good working conditions and understanding team,"poor networking,no promotion,no compensation,low pension"
Solutions architect,5.0,"Sep 16, 2021","Current employee, more than 1 year","Remote work
Great managers
Awesome support from HR",None that I can think of.
Universal banker,4.0,"Nov 3, 2021",Current employee,Full time basis permanent and pensionable,Small salary for fresh graduates
Associate,4.0,"Nov 27, 2021",Former employee,Worth it in every aspect,A lot of workload especially for a 8-5 Job
Credit officer,2.0,"Dec 19, 2021","Current employee, more than 1 year","Constant salary
Good management
Good exposure
Great staff","Poor work environment
No diversity
Generally boring routine"
Client service executive,3.0,"Dec 21, 2021","Current employee, less than 1 year","-Team work is amazing, diaspora team",-Leadership level quite difficult to attain. May take years
Credit officer,3.0,"Jan 14, 2022","Former employee, more than 5 years",Good experience and great learning,Alot of work load and little personal time
Bank teller,3.0,"Mar 19, 2022","Former employee, more than 1 year",very good environment to work,I have no cons to report
Relationship banker,4.0,"Apr 7, 2022",Current employee,Average banker salary and prompt,Working T&Cs can be annoyingly unfair.
Senior accountant,3.0,"Apr 16, 2022",Former employee,There is good pay in Equity Bank,There is always pressure and long wokrking hours
Bank teller,3.0,"Jun 9, 2022","Current employee, less than 1 year",good team to assist you,work life balance is tough
Credit manager,2.0,"Jun 14, 2022","Current employee, more than 3 years",Quick pay and good working condition,Hard target s Are not easily achievable
Relationship officer,3.0,"Jul 5, 2022",Former employee,Nothing much to write home,Disproportional compensation to responsibility. Too much work little pay.
Relationship officer,3.0,"Jul 13, 2022","Former employee, less than 1 year",good team who wants everyone to feel confortable,low wages for the workers
Executive assistant,4.0,"Aug 2, 2022","Current employee, more than 5 years",Line manager helps with your review,Long working hours some times
Regional manager,5.0,"Oct 30, 2022",Current employee,Strategy execution is well done,salary should be reviewed upwards to match the industry
Anonymous employee,5.0,"Nov 25, 2014","Former employee, more than 3 years","leadership ok
values ok
benefits add more
balance work life",improve on policies and personal growth
Anonymous employee,3.0,"Aug 15, 2016","Former employee, more than 5 years",Freedom to manage and make decisions,long work hours without compensation
Anonymous employee,4.0,"Nov 21, 2016",Former employee,"Good exit opportunities, rewards performing employees",lot's of work during certain seasons
Anonymous employee,3.0,"Dec 3, 2016",Former employee,- The people were great.,- A lot of work for the minimum pay
Anonymous employee,2.0,"Mar 13, 2017",Former employee,Oppotunity for growth within the bank,Non competitive salaries paid to the junior staff
Anonymous employee,4.0,"May 17, 2018",Former employee,Exposure to grow is good,remuneration is skewed and not on merit
Intern,2.0,"Sep 10, 2018","Former employee, less than 1 year",Good learning experience and opportunity for interns and graduates,I have none at the moment.
Anonymous employee,2.0,"Jan 14, 2019","Former employee, less than 1 year",People in the local branch were great,The corporate culture was awful
Relationship officer,3.0,"Nov 11, 2019",Former employee,Employee ownership of company shares,"Work even on Saturdays
Not flexible with dress code"
Relationship banker,3.0,"Aug 20, 2020","Former employee, more than 3 years",Good place to start off your career,Inadequate compensation for competent staff
Business support manager,2.0,"Oct 22, 2020",Current employee,Continous expansion to other countries. More opportunities for growth,Not the best payment plan around
Consumer loan officer,5.0,"Nov 27, 2020","Current employee, more than 5 years","Very smooth working process
And supportive management",Working almost 13 hrs a day
Intern,4.0,"Jan 18, 2021",Former employee,Good mentors and good working environment,depending on the season might work late
Bank teller,3.0,"Jan 24, 2021","Former employee, less than 1 year",on-time payments and ease of securing a loan,too much work no equal to salary
Cashier,3.0,"Jan 28, 2021","Former employee, more than 3 years",good learning environment to gain experience,no time for laziness and very demanding job
Bank teller,5.0,"Apr 4, 2021",Former employee,"fair pay, insurance benefit and pension",very very long working hours
Systems engineer,5.0,"Apr 30, 2021",Current employee,Good working and learning environment,Long working hours including weekends
Teller,4.0,"May 13, 2021",Former employee,A good working career step for new graduates,Long working hours with little pay
Accountant,5.0,"Oct 21, 2021",Current employee,Good salary and good working environment,No or less free time for leisure
Anonymous employee,3.0,"Jan 23, 2022",Current employee,great employees and great career progression,Long working hours every day
Sales officer,4.0,"Feb 18, 2022",Current employee,It was a good place,It was too far away from my home
Anonymous employee,4.0,"Sep 14, 2022","Former employee, more than 3 years","Training offered by the company
Impact on community",Slow career growth and pay rise
Project & planning engineer,4.0,"Nov 9, 2022",Former employee,Nice working environment and good colleagues,Long hours for working and low pay
Relationship officer,4.0,"Nov 15, 2022","Former employee, less than 1 year",Mentorship opportunities from upper management.,Lots of work with little time for breaks
It test engineer,4.0,"May 26, 2017","Current employee, more than 3 years",work culture is awesome professional colleagues,Compensation and benefits are not okay
Anonymous employee,2.0,"Aug 1, 2017","Former employee, more than 3 years",Great opportunity for career growth,Salary does not match with the industry
Officer,2.0,"Jan 30, 2020","Former employee, more than 3 years",Great company for entry job,"Poor pay, no work-life balance."
Systems analyst,3.0,"Jul 23, 2020",Former employee,A lot of exposure when it comes to projects,pays long time employees poorly
Supervisor,4.0,"Aug 26, 2020","Current employee, more than 8 years",Communicates effectively to staff and customers,Work life balance is difficult
Bank teller,2.0,"Nov 17, 2020","Current employee, more than 3 years",Easier access to loans and other financial services,"Very limited medical cover, no inpatient cover"
Relationship officer,4.0,"Jan 26, 2021",Current employee,Good benefits offered at the bank,No work life balance at all
R o,3.0,"Feb 16, 2021","Former employee, more than 5 years",it's a good organizational and stepping stoneto growth,bad working environment due to pressure
Anonymous employee,4.0,"Apr 29, 2021","Former employee, more than 3 years",Good employer and job security,Lack of career progression and low salary
Anonymous employee,1.0,"Jun 12, 2021",Former employee,"None, people have resigned to stay at home as they would rather have no job.","Fear culture
Mistreatment & overworking with no rewards
Poor pay
Micromanagement
Tribalism and nepotism
No merit in reviews and promotions"
Officer,3.0,"Sep 23, 2021",Former employee,Easy for career progression upwards.,Low pay with long working hours.
Anonymous employee,4.0,"Mar 16, 2022",Current employee,Progressive environment that's open to value adding ideas,Poor reward and growth structure
Relationship officer,3.0,"Mar 18, 2022","Former employee, more than 3 years","medical cover, bonus, promotions, loans, mortgage","long hours, deadlines, turnover, low pay, targets"
Senior manager,4.0,"May 30, 2022",Current employee,"Great social impact.
Great opportunities for networking","Undefined roles.
Unstructured organization.
No flexible working hours."
Anonymous employee,2.0,"Oct 5, 2022","Former employee, more than 5 years",Innovative company embracing and getting ready for change,Too large and has lost centricity
Marketing specialist,3.0,"Oct 23, 2022","Former employee, less than 1 year",Good management with regard to the CEO,internal competition from the staff members
Teller intern,3.0,"Feb 15, 2016","Former employee, less than 1 year",good hands-on experience on real-life projects,The remuneration is significantly low.
Anonymous employee,3.0,"May 2, 2017",Current employee,Warm environment to work in,it involves a lot of repetitive work
Software engineer,4.0,"Aug 24, 2020","Current employee, more than 1 year",Great opportunity for growth and training,Be ready to handle pressure
Credit officer,2.0,"Jan 14, 2021",Former employee,NA Not at the moment,Poor work culture and underpay
Relationship officer,3.0,"Apr 27, 2021","Former employee, less than 1 year",Good place to grow your banking skills,"Very high expectations, regular systems failure."
Micro credit officer,4.0,"Jul 10, 2021",Former employee,Good Training and Mentorship Programmes,Long working hours on some days
Project manager,3.0,"Nov 4, 2021",Former employee,Overall it was a great experience,Remuneration low in comparison to international banks
Relationship banker,3.0,"Nov 12, 2021",Former employee,Low salary to employees in Kenya,Flexible working hours a cross the country
Cashier,5.0,"Jan 3, 2022",Current employee,Best bank in kenya now,None so far nice company
Relationship officer,3.0,"Jan 6, 2022",Former employee,Can not think of any,Crazy targets and poor compensation
Bank teller,5.0,"Jan 6, 2022",Current employee,Very good environment and efficient,None at all at the moment
Human resources director,5.0,"Jan 23, 2022","Current employee, more than 5 years",Pays well and good working environment,Tiresome and swollen time taking
Anonymous employee,5.0,"Feb 5, 2022","Former employee, less than 1 year",Experience and Hours and People,Pay and monotony and no growth
Relationship manager,3.0,"Feb 23, 2022","Former employee, more than 5 years",A consistent and developed work culture,No clear career growth path
Trade operations,3.0,"Mar 3, 2022","Current employee, more than 1 year",Great learning and development environment,Low remuneration compared to work load
Senior officer,2.0,"Mar 4, 2022","Current employee, more than 8 years",Good working environment and friendly managers,Salary review after 2 years
Noc engineer,3.0,"Mar 23, 2022",Former employee,Fast technology adoption in Equity,I do not have any
Relationship manager,1.0,"Mar 25, 2022","Former employee, more than 1 year",None that I can think of.,"*Lots of work.
*Pay is very minimal.
*Employees are not valued by the company.
*Career growth opportunities are non existent."
Relationship officer,2.0,"Apr 26, 2022","Current employee, more than 5 years","Good experience 
Good exposure
Training
Good products
Good CSR","Bureaucracy
Salary
Compensation & Benefits
work/life balance
not looking out for staff"
Payments officer,3.0,"Jul 7, 2022",Current employee,Effecient services for clients across the region,System failure from time to time
Anonymous employee,5.0,"Sep 27, 2022","Current employee, more than 1 year",Numerous benefits and other pays,Sometimes overtime and overworked done
Educational program coordinator,4.0,"Oct 18, 2022",Former employee,exposure to working experience and growth,limited career paths for growth
Intern,4.0,"May 14, 2019",Former employee,Brand name and some interesting projects,"Many extended, uncompensated working hours"
Project manager,3.0,"Sep 7, 2020","Former employee, more than 8 years",Very Good Experience and career growth,remuneration and work life balance
Finance analyst,3.0,"Apr 23, 2021",Current employee,salary is always paid on time,long working hours for employees
Credit control and monitoring specialist,4.0,"Apr 27, 2021",Current employee,Its good position with growth,Wide area of duties to handle
Risk manager,4.0,"Oct 5, 2021",Current employee,flexible working conditions at bank,"working hours not flexible, 8-5"
Relationship officer,3.0,"Nov 8, 2021","Former employee, more than 5 years",experience training on the job,"career progression lack, top down communication"
Client relationship specialist,3.0,"Mar 1, 2022",Current employee,Team work and good benefits,slow personal and financial growth
Personal banker ii,3.0,"Mar 18, 2022","Current employee, more than 8 years",No compliant fair and motivating,Always busy can't do anything else
Planning officer,4.0,"Mar 31, 2022",Former employee,have good medical covers for employees,terms of employment are contract
Accountant,5.0,"May 7, 2022",Current employee,Head of all funds to,I have great experience working
Anonymous employee,4.0,"May 7, 2022","Former employee, more than 3 years",Good prospects for career growth,Pressure to deliver ones targets
Senior business analyst,4.0,"May 14, 2022",Current employee,Has good Learning potential for staff,Working schedule is not flexible
Credit officer,3.0,"Aug 25, 2022","Current employee, more than 3 years",good working environment good products,low salary progression and low salary increment
Senior program manager,3.0,"May 2, 2016",Former employee,Potential for great social impact,Can be slow at times
Officer,4.0,"Feb 12, 2021","Former employee, more than 1 year",It is a Good employer,they offer non competitive salary
Credit administrator,1.0,"Apr 12, 2021",Former employee,Experience in handling various segments of clients,"No job security, employee can be unfairly dismissed any time at the whims of the top leadership thereby wrecking your career

Salary increment are rare and very slim if any

Bonus payments are hard to come by."
Bank teller,2.0,"Sep 29, 2022",Former employee,It was fun and interesting,Too little salary almost amounting to exploitation
Relationship officer,2.0,"Jul 27, 2021",Former employee,Easy to market loans to clients.,Poor Salary compared to workload
Teller,2.0,"Jan 3, 2022","Former employee, more than 1 year",Work Experience in the banking sector,Too much work and expectations
Internship,3.0,"Oct 22, 2022",Current employee,Generally good place to work,"Non, always friendly working environment"
Anonymous employee,1.0,"Dec 27, 2015","Current employee, more than 1 year","great exposure and experience,robust sytems","poor pay, tribalism, less employee benefits, bureaucracy, officers are undermined"
Ban assurance officer,1.0,"Oct 17, 2022","Former employee, more than 1 year",Medical insurance cover. Low interest loans for staff,Bad management Less than appropriate pay Extremely long work hours Extensive workload Toxic work culture
Credit officer,1.0,"Sep 24, 2018","Current employee, more than 3 years","Robust systems, innovative, knowledgeable and energetic young staff","Poor employee relations and welfare , poor pay, huge workload, long working hours, slow employee growth"
Relationship officer,1.0,"Jun 17, 2022","Former employee, more than 5 years",Loans were subsidized for staff,"Overworked and little pay, no work-life balance, basically no life"
Channel administrative,1.0,"Oct 9, 2013","Former employee, more than 5 years",exposure and experience good. growth too possible,"work environment not good, need to improve a lot on HR related issues"
