Job Title,Job Rating,Time,Job Status,Pros,Cons,Company_Name
Senior Team Leader,4.0,2021-12-07,Former employee,"Good localization, good for starters","no annual salary above or bonuses, lots of overtime, hiring freezes",IBM
Senior Informatica Developer,5.0,2022-01-08,Current employee,Work environment is good and user friendly,IBM is very good company and user friendly to work,IBM
Senior Automation Engineering,3.0,2022-02-07,Current employee,"Nothing to say in particular, if you want to retire then go for IBM",Innovation is very less in IBM.,IBM
Senior Service Specialist,4.0,2022-02-16,"Current employee, more than 3 years",Work From Home Work Life Balance,Less development work Regional office politics,IBM
Strategic Program Manager,5.0,2022-03-04,"Current employee, more than 10 years","Human Company, Values, innovation, senior management, grown opportunity",salary range no attractive comparing competitors,IBM
Information Security Compliance Analyst,5.0,2022-03-09,"Current employee, more than 3 years",gift cards on holidays and good salaries,office is not rich with food,IBM
Tech Operations Analyst,5.0,2022-03-10,"Former employee, more than 1 year","good culture, learning, exposure, enhances horizon",Not found anything bad in the company,IBM
Agile Coach | Lead Scrum Master | Agile Project Manager,4.0,2022-04-10,"Current employee, more than 8 years","Flex hours, great culture, lots of learning opportunities and career growth",Salary and raises are not the best,IBM
Data Management,4.0,2022-05-15,Former employee,Flexibility  Unlimited Sick Leave Work from home,Everything is solely depend on your relationship with people manager,IBM
Senior Service Technical Specialist,4.0,2022-06-09,"Current employee, more than 1 year",Smooth Onboarding process  Employee Centrik,Low work life balance  completely depends on project n role,IBM
Accounts Payable Sme,5.0,2022-10-01,Current employee,IBM is a comfortable place to work,"No work pressure, we need to complete our work on time",IBM
Team Lead Business Analyst,5.0,2022-10-15,"Current employee, more than 1 year",Best work life balance and flexible work timing.,Less work from home option,IBM
Executive Team Leader - Assets Protection,5.0,2022-10-17,"Current employee, less than 1 year","Work environment, management, Teamwork, facilities, Time management,",As of now nothing found,IBM
Sr Advisory Services Consultant,5.0,2022-10-17,"Current employee, less than 1 year",Best way to project to client and well support from IBM team,Unable to claim Broadband charges,IBM
Business Controls,4.0,2022-10-18,"Former employee, more than 1 year",Competitive salary package and supportive management,Working in a night shift schedule and working onsite,IBM
"Executive Project Manager, Manager - Band 10",5.0,2022-11-05,"Current employee, more than 8 years","Highly payed, good environment and good emphasis on mental health","Nothing much really, mainly wfh",IBM
Senior System Architect,4.0,2022-11-08,"Current employee, more than 5 years",Great Tech Scales to infinity,None at this time and place,IBM
Associate Functional Consultant - Sap,5.0,2022-11-21,"Current employee, more than 3 years",Employee friendly and Proper Work balance.,Not Applicable for Me as i am comfortable working with IBM.,IBM
Systems/Technical Support,3.0,2010-12-08,Current employee,To get valuable experience working in a cloud environment.,The pay scale isn't all that great.,IBM
Student Intern,4.0,2011-02-20,Former employee,"great place, fun environment and good team","multiple time zones, teams spread across the globe",IBM
Requirements,3.0,2011-11-03,Current employee,"global, opportunity, co  workers  health",1st line management skills are lacking,IBM
"Ibm Good Place To Work, But Less Salary",2.0,2011-12-05,Current employee,"Good place to work, but less salary","less salary,less leaves, more flexible",IBM
Process Leader,3.0,2012-03-02,Current employee,career growth within the organization,compensation package below market range,IBM
Regional Service Manager,3.0,2012-06-07,"Current employee, more than 1 year","flexible schedules, growth opportunity, interesting challenges","huge company, hard to learn the ropes",IBM
Human Resources Executive,3.0,2012-06-25,"Former employee, less than 1 year","Size of company, Exposure, overall experience was ok.","Long working hours, no work life balance.",IBM
Resource Management,5.0,2012-06-26,"Current employee, more than 3 years",Very friendly work policies especially for the diverse work force.,Rigid pay structure and very slow on career climb,IBM
Techline Specialist,3.0,2012-09-04,"Current employee, more than 1 year",flexible working hours it depends on the dept,internal politics no growth in our dept,IBM
Software Developer - Test,4.0,2013-03-19,"Current employee, more than 3 years","Gym available.  Good work climate, Great Location.",Small IBM Devision not much lateral movement.,IBM
Customer Executive,3.0,2013-03-25,"Former employee, less than 1 year",Good working Hours. 24 Hrs Canteen.,The Managers were too strict and were not much helpful.,IBM
Assistant Manager Transport,5.0,2013-10-14,"Current employee, more than 5 years",New ideas and innovation on frequent interval,good work environment and good brand name,IBM
Crm,3.0,2013-10-25,"Former employee, more than 1 year",good environment   and valuable experience letter,nothing  good environment   and valuable experience letter,IBM
Tbo,3.0,2013-10-31,"Current employee, more than 1 year","international company, support all over, good career opportunities","low salary, lack of training, clash of different nationalities",IBM
Job Titleadvisory Sales Representative,2.0,2015-07-22,"Former employee, less than 1 year",Flexible Working Hours/ Smart Colleagues,Skyhigh Sales Quota impossible to reach/ Matrix Sales System makes internal conflicts,IBM
Development Coordinator,3.0,2015-08-30,"Former employee, more than 1 year",nice environment working with documentation stress free job,working on shifts no salary increase  too much birocracy,IBM
Northeast Europe Sales Lead,5.0,2015-09-12,"Current employee, more than 3 years",Excellent people. solutions and services,very large sometimes too process oriented,IBM
Senior Advisor Consultant,3.0,2016-04-13,"Current employee, more than 10 years","Good environment, Good client and culture.",Salary and promotion is almost not there,IBM
Senior Accounts Executive,4.0,2016-05-05,"Former employee, more than 3 years",Cool working environment in IBM,Pay is less as compared with other organizations,IBM
Technicienne,4.0,2016-06-28,"Former employee, less than 1 year",As a student employee it was a perfect job with shift work.,Hard to get a permanency,IBM
Infrastructure Specialist ­ Associate Systems Engineer,3.0,2016-08-10,"Current employee, more than 3 years",Great learning as a fresher,regular hikes and pay is less as compared to competitors.,IBM
Applications Technical Architect,4.0,2016-09-12,"Current employee, more than 8 years",Very Flexible work culture and amazingly helpful bosses.,Very Bureaucratic and things sometime take time to be fruitful.,IBM
Netezza Database Administrator Lv2 Support,3.0,2016-10-13,"Former employee, more than 10 years",Good career development path Work schedule flexibility Home office,Red Tape Lost Management  Bad HR management,IBM
Supplier Quality Engineer,3.0,2017-01-06,"Former employee, more than 3 years","Good work environment, easygoing teammate",lack of promotion opportunity for employees,IBM
Maintenance Engineer,3.0,2017-01-10,"Current employee, more than 3 years","Good company to work, great benefits, good work team","Bad career plan, disorganization on my department.",IBM
Lead Technical Consultant,4.0,2017-01-26,"Current employee, more than 1 year","Best of the world, lot of options",Yearly increments need to be be par with market,IBM
Unix Systems Administration,5.0,2017-09-19,"Former employee, less than 1 year",Great place to work. Help you to improve your carrer. Lots of trainings,Low salaries in Brazil.,IBM
Vat Team Leader,4.0,2017-11-11,"Current employee, less than 1 year",you can be promoted if you are one of the best,only few  fringe benefits exist,IBM
Applications Developer Db2,4.0,2017-11-27,"Current employee, less than 1 year","good working environment, nice people to work with, very supportive",I dont find any cons except growth,IBM
Sme For Change Management,4.0,2018-01-15,"Current employee, more than 8 years","Work Environment,  Internal movements","Less salaries, less hike's",IBM
Advisory Functional Consultant Sap Srm/Scm Mm,4.0,2018-02-01,"Current employee, more than 8 years",Great place to work in IBM,Very good environment to work and demonstrate yourself,IBM
Audit Staff,2.0,2018-05-22,"Current employee, more than 10 years",Leading technology cloud analytics and big data,Global resourcing leads to lack of job security,IBM
Spanish South America Environmental Affairs,4.0,2018-06-15,"Former employee, more than 10 years","Flexible workplace, excellent teamwork environment.",Employee Benefits from country to country are not uniform across them.,IBM
Gbs Human Resources Business Partner Leader,4.0,2018-07-26,"Current employee, more than 10 years",Wealth of opportunity Recognises great performance Fantastic learning platform Amazing colleagues,High expectation that you stay connected 24/7,IBM
Isa,3.0,2018-08-11,"Current employee, more than 1 year","work life balance, good salary to sart, cab",not supported much for training,IBM
Computer Systems Engineer,4.0,2018-10-05,"Current employee, more than 5 years",Good environment to work and learn.,Salary is not much. Do not expect more.,IBM
Deputy Manager Sales,4.0,2019-02-02,"Current employee, more than 1 year",Smart people. Great teams. Access to latest industry trends.,Complex processes. Sometimes become difficult to get things done.,IBM
Pl/Sql Developer,2.0,2019-02-03,"Current employee, more than 5 years",Selected as Oracle PL/SQL Developer,Didnt find any project related to Oracle PL/SQL Development.,IBM
Senior Talent Acquisition Advisor,5.0,2019-02-05,"Current employee, more than 3 years","Flexibility of working remotely , work life balance",Constant re org changes and re structuring,IBM
Brand Leader Collaboration,5.0,2019-02-09,"Current employee, more than 3 years",Good company  Lots of opportunity and roles Good package,Lost its essence Needs to rediscover,IBM
Hardware Support Specialist,3.0,2019-03-12,"Former employee, more than 5 years",Freedom in managing own schedule.,"Years between pay changes, no promotions.",IBM
Channel Business Development,3.0,2019-03-28,"Current employee, more than 8 years","Good opportunities, flexibility to change your role","Slow, complex not oriented to support functions",IBM
Analyst Service Delivery - Coordinator,4.0,2019-05-21,"Current employee, more than 3 years",Good  excellent friendly environment. where every encourages and helps you to understand about work.,No havent found any till now,IBM
Business Unit Leader,5.0,2019-06-03,Current employee,Flexibility and work balance in your work,Big company with a lot of management lines,IBM
Analyst/Team Leader,5.0,2019-07-05,"Former employee, more than 5 years","Good process definition, good work environment",No many opportunities to know other team members.,IBM
Data Center Technical Lead,4.0,2019-07-21,"Current employee, more than 8 years",Respect for each other and diversity,"The old businesses suffer, the new businesses require differentvskills",IBM
Undergraduate Software Development Placement,4.0,2019-08-03,"Current employee, less than 1 year",Surrounded by intelligent people Flexible working from home,"The pay is industry standard, not more",IBM
Sap Apo Consultant,5.0,2019-09-17,"Current employee, more than 8 years",Flexible and good work culture,Less onsite opportunities as the company is present worldwide,IBM
Tech,4.0,2019-11-04,"Current employee, more than 8 years",Work play eat laught like chinesse run fast,None nothing some none ton chocolate cheese,IBM
Consumables Team Leader,4.0,2020-02-03,"Current employee, more than 1 year","Good work life balance, high paying",Some boring project that didn't provide knowledge growth Low bonus,IBM
Logistics,4.0,2020-03-22,Former employee,"Good process, naming value, Location, good senior manangers","Salary,  company is going down,  No furture",IBM
Jde Developer,3.0,2020-03-30,Current employee,work life balance is good,Yearly Increment is not very good.,IBM
It Field Support Engineer,3.0,2020-04-22,Current employee,"Good package, pension, car policy and overtime","Insecurity, with redundancies virtually an annual event",IBM
Devops Manager,4.0,2020-05-02,"Current employee, more than 1 year",Good workplace for a work life balance.,Rigid growth structure Too many sub divisions within company,IBM
Ramtech,4.0,2020-06-01,Current employee,"Professional,culture ,helping and projects for right candidate",Workload and need to find good project for growth,IBM
Senior Lead Analyst,2.0,2020-06-15,"Former employee, more than 1 year",decent salary and tips for extra/late hours,there is no rule and regulations with work life balance,IBM
Voip Network Engineer,4.0,2020-07-01,Current employee,Great work environment & Opportunity to grow,Manager Oriented company & Low HIke,IBM
Senior Citrix Engineer,5.0,2020-07-13,"Former employee, more than 1 year",Atmosphere Work/Life Balance Work from Home,Not so much possibilities to grow as expert,IBM
Analista Contable,3.0,2020-07-16,"Former employee, less than 1 year","Teamwork, flexible, relax, informal, Diversity","Not much work, Don't learn, Don´t grow that much, not as expected",IBM
Human Resources Refferal,4.0,2020-07-23,"Former employee, more than 1 year","Best team, good place to work, Employee friendly","Not very experienced mentors, Need to give opportunities internally",IBM
Localization Project Manager,5.0,2020-07-31,Current employee,"Flexible timing, Very good environment, Superb teams and colleagues",I haven't come across any.,IBM
Business Transaformation Consultant,4.0,2020-09-13,"Former employee, more than 8 years","Flexible work, lot of on site, you can easily switch your role",nothing i can think of,IBM
Professional Staffing Specialist,4.0,2020-09-18,"Former employee, more than 10 years",Work life balance is good,Poor pay masterS for existing employees,IBM
Solutioning Lead,4.0,2020-09-20,Current employee,"Progressive, process focused, outcome driven","Lacking agility, aggression for making markets",IBM
Netcool Specialist,3.0,2020-10-03,Current employee,"Stable employement, had luck with great colleagues.","Salary and compensations are a bad joke, management is a mixed bag.",IBM
Compensation Consultant,4.0,2020-10-23,"Former employee, more than 5 years",Flexible work environment is great,career progression is limited to a few people in Global HQ,IBM
Especialista Em Ti,4.0,2020-10-30,"Current employee, more than 5 years",IBM is the greatest place to work,not able to speak with the leaders,IBM
Service Client Representative,4.0,2020-11-06,"Current employee, more than 8 years","emphasis on training and improvement, flexibility and career options","hierarchical, over the top cadence",IBM
Tso Engineer,5.0,2020-11-19,Current employee,"flexibility, ease to work, unlimited sick leaves, facilities","no growth, no money, no hr, no support",IBM
Spla,5.0,2020-12-12,"Former employee, more than 8 years","Flexibility, good environment and good people.",Some processes changed much in a short timeframe.,IBM
Senior Finance And Account Executive,5.0,2020-12-17,"Current employee, more than 3 years",Nice work place and healthy environment with supportive team leads,No downsides wo work in IBM,IBM
Elearning Consultant,4.0,2020-12-18,Current employee,opportunities for career development and growth,"For me, it's been 7 years and i'm satisfied.",IBM
Assistant Fashion Stylist,5.0,2020-12-18,Current employee,Rating given is high and it is also Very efficient.,I do not find any cons,IBM
Service Architect,5.0,2021-01-03,"Current employee, more than 5 years","A place to learn, innovate and grow",Great place to work for,IBM
Agile Coach & Process Lead - O2C Account Receivables,5.0,2021-01-06,Current employee,Good in environment along with team,Less salary though long time in IBM,IBM
Business And Delivery Manager (Senior Manager),5.0,2021-01-09,Current employee,Flexibility opportunity to learn good environment good credibility in the market strong financially,average salary compare to competitor,IBM
Travel And Expense Analyst,4.0,2021-01-12,Current employee,Chill environment with many Training opportunities through Think 40,Low pay and management not streamlines,IBM
Siebel Administrator,5.0,2021-01-21,Current employee,good place to work where u can enhance your skills,No cons to tell about this organnisation,IBM
Sales Program Manager,4.0,2021-01-22,"Current employee, more than 10 years","Good benefits, good work life balance",slow due to tight processes,IBM
Junior Full Stack Developer,4.0,2021-01-28,"Current employee, more than 1 year","Work life balance, great people, cutting edge technology",Lack in compensations and benefits,IBM
Senior Qliksense/Qlikview Developer,5.0,2021-01-28,Current employee,policies are good & good work environment,Very less salary increment & increments also not regular,IBM
Marketing Lead,4.0,2021-01-31,Current employee,Learning is key to succeeding,Transparency can be a little hard to find,IBM
Senior Manager - Delivery,4.0,2021-03-04,"Current employee, more than 3 years",Good work environment  Good HR policies  Employer of choice,Slow growth and less increase,IBM
Systems Integration Consultant,4.0,2021-03-06,"Current employee, more than 3 years",Good learning experience and gain technical skills,Not busy at times with projects,IBM
Graduate Trainee,4.0,2021-03-09,"Former employee, less than 1 year",Good learning environment. Study courses are available on their forums.,Pay is less. No opportunity except your domain.,IBM
Service Introduction,3.0,2021-03-11,"Former employee, more than 5 years",Work life balance is good,"Pathetic managers, treat you badly unless u do their work",IBM
Senior Performance Test Analyst,5.0,2021-03-24,"Current employee, more than 8 years",Many career opportunities around the world.,Usually the process for promotion takes time.,IBM
Production Support Engineer,5.0,2021-04-07,Current employee,Best Company Best Company Best Company Best Company,NA NA NA NA NA NA NA NA,IBM
Voice Applications Specialist,3.0,2021-04-11,Current employee,The work and life is balanced at IBM.,It is always pleasure to work in IBM,IBM
Business Analyst Risk And Compliance,5.0,2021-04-15,Current employee,Better opportunity for freshers to start their career,Good to start and grow with the company,IBM
It Security & Governance Manager,5.0,2021-05-07,Current employee,IBM offer professional and flexible environment.,Fast changing organization structure causing a change of focus and motivation.,IBM
Learning & Development Facilitator,5.0,2021-05-10,"Current employee, more than 5 years","Flexibility, Comfortability, Helpful, Articulate, Awesome","Pay was bad, less appreciation",IBM
Auxiliar De Produ O I,5.0,2021-05-20,Former employee,nice workspac with gooood nature,there is nothing to be a bad,IBM
Iot Specialist,3.0,2021-06-07,"Former employee, more than 5 years","Lots of great people, ability to learn new things",Now just a good company,IBM
"Manager, Finance And Accounting",5.0,2021-06-10,Current employee,"Good working environment, good colleagues, ethics",Looking for better salary for my experience,IBM
Senior Autoamtion Engineer,3.0,2021-06-11,Current employee,Great place to work career growth will be good,Salary bonus no stock higher management not good,IBM
Full Stack Developer Intern,5.0,2021-06-24,Former employee,"Awesome management, new tech stack, flexible work life balance",Can't think of any cons,IBM
It Risk And Compliance Analyst,4.0,2021-06-27,Former employee,"Work Flexibility, Process oriented, Good Exposure",Limited growth opportunity & average compensation,IBM
Senior Solution Sales Professional,3.0,2021-07-16,"Current employee, more than 8 years",Flexible Good training  Job Security Good Team Diverse,Too large Promotion is too slow,IBM
Senior Billing Analyst,3.0,2021-07-20,Current employee,Working environment is good and friendly,It would be appreciated if the higher level supports,IBM
Is Service Delivery Manager,2.0,2021-09-27,"Former employee, more than 10 years",Working from home All the biscuits you can eat,No chance of a payrise Poor MRP Making anything happen is almost impossible,IBM
Senior Finance And Administrative Assistant,3.0,2021-10-11,Current employee,"Friendly staff, good for those who are starting their career","Less salary, no appraisal, nothing else",IBM
Senior Account Practioneer,4.0,2021-10-12,"Current employee, more than 5 years","Good environment to work, no work stress","promotions are delayed, not much hike",IBM
Sap Basis And Solution Manager Consultant,4.0,2021-10-14,"Current employee, more than 8 years",we will get good career opportunities,Not applicable at this point of time,IBM
Sourcing Professional,5.0,2021-10-15,Current employee,"Flexibility, nice work agreement, people friendly","Company Politics, deserving person doesn't get promoted.",IBM
Sap Pi Po Developer,5.0,2021-11-02,Current employee,Very Employee friendly company and very flexible workplace,Hikes are very low and no much work,IBM
Analista De Finanzas,5.0,2021-11-22,"Current employee, more than 8 years","Flexible working hours, home office, innovative, lots of educations.",no disadvantages according to me,IBM
Senior Sdm,3.0,2021-11-27,"Former employee, more than 10 years",Very professional environment and team work,Pay is low and hardly any bonus,IBM
Plm Enovia Consultant,4.0,2021-12-29,Former employee,"Good place to work, employee friendly",Please try to provide full work from home option,IBM
Samsung Experience Consultant,5.0,2022-01-14,Current employee,Work Life Balance is good,Learning cycles are slow working over db 2 over for good time,IBM
Tms,3.0,2022-01-30,Current employee, ISSC  HO since covid  nice colleagues, no yearly salary raise  no carrierchances  no potential for improvement,IBM
Vendor Manager,5.0,2022-02-02,"Current employee, more than 5 years",Good place to work in,Takes time up the ladder,IBM
Cybersecurity Analyst Level Iii,5.0,2022-02-21,"Current employee, less than 1 year",Good leadership and culture overall,none that I encountered so far,IBM
Travel And Expense Specialist,3.0,2022-03-14,Current employee,Good Benefits Offers flexible work arrangements Lots of trainings and opportunities to upskill,"low salary some coworkers are ""political"" too much workload",IBM
High End Specialist,5.0,2022-03-15,"Current employee, more than 10 years",An environment of respect and recognition and technical challenges every day.,I can't identify any downsides.,IBM
Qa Automation Specialist,4.0,2022-03-22,"Current employee, more than 1 year",learn new things and friendly environment,work stress more but we will get more knowledge all applications,IBM
Cloud Applications Architect,4.0,2022-03-23,"Current employee, more than 10 years",Good work life balance and friendly work culture,Not many opportunities to learn and excel,IBM
Crm Executive,5.0,2022-04-05,"Current employee, more than 1 year",Good company to work with,Salary little low but work culture good,IBM
Finance & Administration,3.0,2022-05-23,"Former employee, more than 1 year",They focus a lot on learning and development,The trainings scheduled should focus more on work engagement.,IBM
Service Delievery Manager,4.0,2022-06-01,"Former employee, more than 5 years",Good working environment and flexible work culture,The annual merit hike is below the industry standard,IBM
It 1St Level Support,2.0,2022-09-01,"Current employee, more than 3 years",You can take many options to take many edu,"Salary is bad , benefits can be better",IBM
Sap Mdg Techno Functional Consultant,5.0,2022-10-13,"Current employee, more than 1 year",Good Work life Balance Opportunity to learn new skill,Minimal Hikes Difficult to change the project/client,IBM
Sr.Technical Consultant,3.0,2022-10-18,"Current employee, more than 1 year",Learning opportunity for all new joiners as well to seniors,Nothing cons i found working here,IBM
Package Consultant Sap Hana,5.0,2022-10-18,"Current employee, less than 1 year",Learning Work Culture Salary Benefits,No Cons experienced so far. great place to work.,IBM
Process Innovation Engineer,5.0,2022-10-18,"Current employee, more than 1 year",More of the Operations side Opportunities for career growth,Technical knowledge is less with work,IBM
Iam/Cyberark,5.0,2022-10-19,Former employee,good work life balance and great scope for career growth,nothing to mention. every thing is good,IBM
Manufacturing Engineering Technician,5.0,2022-10-19,"Current employee, more than 8 years",Beneficios Desarrollo Plan de carrera Prestaciones Ambiente Laboral,Comunicacion Efectiva Desarrollo a corto Plazo,IBM
Lead - F&A,5.0,2022-10-21,"Current employee, more than 3 years","Best culture, Good company, Great people",the 3rd party insurances is not good,IBM
Technical Support Engineer - System Management,3.0,2022-11-01,"Current employee, more than 10 years",Learn new things in the project,Work pressure is more in some projects,IBM
Salesforce Business Analyst,3.0,2022-11-14,Current employee,IBM is a good place to work.,WorkLife balance is not well maintained.,IBM
Process Executive,4.0,2012-09-15,"Current employee, more than 1 year","One of the leading MNC....,goof market reputation",Rotational shift.....lift issue....high work pressure,IBM
Ela Execution Contract Manager,4.0,2015-10-20,"Current employee, more than 3 years",Flexible working time and good environment.,Work life balance and work load stress management.,IBM
Pm Security,4.0,2015-11-09,Current employee,Learning environment and best technology.,Bureaucracy and paper work is killing,IBM
Quarterly Regression (Qr) And Patching Test Manager,5.0,2017-02-23,"Current employee, more than 1 year",Offers work flexibility especially for working mothers,Not application at the moment,IBM
Account Portfolio Manager,3.0,2017-03-09,"Current employee, more than 1 year",1. Work Life Balance 2. Work from Home Option,1. Salary Hikes are bad 2. Poor Bonus,IBM
Sop,3.0,2017-04-06,"Current employee, more than 1 year",Less hikes and most risky part is to get an projects.,Best place to work.,IBM
Ab>Initio Data Specialist,3.0,2017-04-11,"Current employee, more than 3 years","Great for women employees, offers flexibility",IBM needs to get a grip on the management.,IBM
Linux Administrative,4.0,2017-05-02,Current employee,nice company to work for usually for not freshers,nothing is der to tell bad about it,IBM
Service Management Coordinator,4.0,2017-05-15,"Former employee, more than 1 year",Great people and training opportunities,Very challenging to move to another projects when based in Africa,IBM
Recruitment,3.0,2017-06-30,"Current employee, less than 1 year","strong Values and culture, Good learning and development program","Poor work life balance, Not a pay master",IBM
Talent Research/Human Resources,4.0,2017-08-02,"Current employee, more than 8 years",Great place to work for,At times size seems to be a little deterrent,IBM
Transition & Transformation Manager,4.0,2017-08-08,"Current employee, more than 1 year","Global Company, Flexible working hours, career opportunity",Looking to interact more with Business,IBM
Tsa,3.0,2018-02-18,"Former employee, more than 1 year",Good environment and good workspace.,Not flexible. Drum beating propaganda. Sluggish growth.,IBM
Applications Operations Engineer,4.0,2018-03-26,"Former employee, more than 1 year","Trainings, good jobs with lots of technical aspects to learn from.",Lack of trust in employees,IBM
Senior Pracitioner,5.0,2018-04-16,"Former employee, more than 5 years","A reputed company, Good work environment",There is nothing downside to work at this company,IBM
Project Managemnt Officer,4.0,2018-06-25,"Current employee, more than 10 years","Very good friendly manager's  , Flexibility, and WFH options",not happy with the salary,IBM
Software Qa Test Engineer,3.0,2018-06-29,"Former employee, less than 1 year",Good Place for Freshers & job searchers,Almost 70% would hired as contractor Bit nonguaranteed job,IBM
Near Gangamma Circle,4.0,2018-07-06,"Former employee, more than 5 years",Flexible.  Ability to switch between Job functions.,Salary offering is not the best in class,IBM
Associaate Consultant,4.0,2018-09-18,"Current employee, more than 3 years",Good work culture and good to start your career,No cons,IBM
Architecture Manager,2.0,2018-10-24,"Current employee, more than 1 year",Diverse product set at IBM,A lot of cost cutting at IBM,IBM
Proprietorship Itsm-Consultant,5.0,2018-10-29,"Former employee, more than 3 years",Quality Support whenever need arise,Challenging environment but worth for a contimuous Upgradeable Techie,IBM
Digital Transformation Leader,4.0,2019-04-15,"Current employee, more than 10 years","Opportunities within IBM is unlimited, flexibility, diversity, stable","Growth stuck if you stay too long,",IBM
End Point Security Engineer,3.0,2019-04-23,"Current employee, more than 3 years",in one word we can say an innovative company,"No Band Hike, No compensation.",IBM
Acconting Associate,4.0,2019-05-03,"Former employee, more than 3 years",flexibility with great cooperation from management,no yearly hike for the employees,IBM
Ui Designer/Developer,4.0,2019-06-18,"Current employee, more than 1 year",flexible work hours and work from home facility,lesser hikes and less growth in few years,IBM
Billing Analyst,5.0,2019-06-26,"Current employee, less than 1 year",Will get ample opportunities to learn about f&a o2c process.,Did not find any yet.,IBM
Sap Mii Consultant,4.0,2019-07-06,"Current employee, more than 5 years",Flexible enough to provide a good work life balance,Work Culture especially in MII projects.,IBM
Structure And Thermal Engineer,4.0,2019-07-16,"Current employee, more than 1 year","Good environment, good pay and benefits",Lots of processes needs to follow; Slow to the market.,IBM
Senior Staff Accountant,4.0,2019-07-29,"Current employee, more than 5 years","helpful colleagues , good CDP",Pay a bit lower than market,IBM
Software Asset Management,5.0,2019-08-16,"Current employee, more than 3 years",It is very good Comapany,"Paying is less , not good for salary",IBM
Rakesh,5.0,2019-08-22,"Former employee, more than 5 years",Good supportive environment to work,"Not much to share, because of support",IBM
Placement Software Engineer,4.0,2019-09-06,Current employee,"Very relaxed, amazing coworkers, fun projects.",Low salary compared to competitors.,IBM
Manual Testing And Automation,5.0,2019-10-21,"Current employee, more than 3 years",I'll work for the growth and development of the company,No downsides on this company,IBM
Sap Security & Grc Consultant,3.0,2019-11-04,"Current employee, more than 1 year",> Work life balance > Good learning experience,> worst increment policy > no refreshment in office,IBM
Bigdata Advisory Consultant,3.0,2019-11-05,"Current employee, more than 3 years",best experience in analytical project,less salary hike and no HR policy across the projects,IBM
Market Research Executive,3.0,2019-11-12,"Current employee, more than 1 year",Good Working Environment NoPressure Good pay according to fresher,"no meals provided,  too far from Delhi  management is notgood",IBM
Assistant Manager - F&A Operations,4.0,2019-11-12,"Current employee, more than 10 years","Great workplace to work, Work Flexibility","Stagnancy, No movements, No benefits to employees",IBM
General Ledger & Business Opreation,4.0,2019-11-26,"Current employee, more than 8 years",Work life balance and culture,"All fine, nothing major to note",IBM
Security Software Engineer,4.0,2019-11-27,"Former employee, more than 1 year","Good salary for the market, interesting work","Few extra benefits, few promotion opportunity",IBM
Early Professional Seller,4.0,2019-11-28,"Current employee, less than 1 year",Opportunities for career progression is endless.,Not the best company culture.,IBM
Rpa Business Analyst,3.0,2020-01-06,Current employee,Great worklife balance Good Leave policies,Below Average Salary and hikes  Excessive office politics at the senior level.,IBM
Principal Devops Engineer,5.0,2020-01-16,"Former employee, less than 1 year",its very good in my prospective,its very good in my prospective except sal,IBM
It Contractor,2.0,2020-02-18,"Former employee, less than 1 year",By the books operation. Reliable. Very good job security.,Workload is terribly managed.,IBM
Ccna,2.0,2020-04-22,Current employee,"Working Comfort Good, Work From Home, Communication Good","Salary Low, Parks Low, Less Known",IBM
Strategic Sourcing Manager,4.0,2020-05-04,"Current employee, more than 8 years",Work from home is available,Proper allocation of work can help balance worklife,IBM
Security Deliviry Specialist-Risk Management,4.0,2020-05-19,Current employee,1. Flexibility in working. 2. Learning opportunities and upgrade skills,1. compensation. 2. Promotions. 3. NA 4.NA 5. NA,IBM
Ic Design Engineer,5.0,2020-05-27,Former employee,"cutting edge technology, IBMers are all passionate",company too large for transformation,IBM
General Manager Marketing,3.0,2020-05-31,Former employee,Wider base of technologies and Global exposure,Measurements could be quite subjective,IBM
Sap Hana Developer,5.0,2020-06-01,Current employee,Good place to work for freshers.,no cons as per me till today,IBM
Systems Delivery Specialist,3.0,2020-06-22,"Current employee, more than 1 year",Work Life Balance is really good.,Pay is very low in ibm.,IBM
Senior Customer Support Executive,5.0,2020-07-15,Former employee,Good working environment and I love to work with such environment.,Transport ation was not free.,IBM
Senior Technology Manager,2.0,2020-08-07,Current employee,No body cares what you do here,Just run away as far as you can from here,IBM
Web Professional,4.0,2020-08-10,"Current employee, more than 3 years",Change is permanent in nature with IBM,Leadership understands Digital slow to react to the issues,IBM
Qa/Test Engineer,4.0,2020-08-30,Current employee,"Good location, nice team, Not very hard work","Old technology, do not have training programs",IBM
Finance Business Partner,3.0,2020-09-11,"Current employee, more than 10 years",Variety of career options available,Cost cutting atmosphere can be ruthless,IBM
Command Center Analyst,4.0,2020-10-01,"Former employee, more than 3 years",The work culture at IBM is truly modern and contemporary,The opportunity for growth is scarce,IBM
Computer Hardware Technician,4.0,2020-10-16,"Former employee, more than 1 year","It's my dream, work at ibm",Salary is very low so i can't work anymore,IBM
Big Data Analyst,5.0,2020-10-21,Current employee,"Flexible timings , More PL etc.","Salary , Salary , Asalaryy , incentives etc",IBM
Junior Tester,4.0,2020-11-01,"Former employee, more than 3 years","Work flexibility, work from home options",Sometimes we have to work at laye nights also,IBM
Good Culture,5.0,2020-11-03,"Current employee, more than 3 years",Good work life balance and good supporting staff,increments are less. need improve the hikes,IBM
Project Trainee,4.0,2020-11-24,Former employee,Great Work Environment and get to learn a lot,In One Year Internship Experience nothing as such,IBM
